"Name","adamw_lr","adamw_weight_decay","muon_lr","muon_weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"sleek-sweep-28","0.0001448071995105034","0.03590086647538467","0.0005704251664376525","0.033205066287736174","1.2068579196929932","0.9999995996712012","0.8739598132737975","0.8788997842892466","0.8838397553046958","0.188020259141922","0.868","0.8662287818125982","0.8644575636251963"
"toasty-sweep-152","0.00014453635681493493","0.03577908646880038","0.0005706224264085207","0.03328081411630376","1.2245302200317385","0.9999996491081752","0.8761924091739395","0.8788257766636703","0.8814591441534012","0.2025572508573532","0.85","0.859314235986412","0.868628471972824"
"distinctive-sweep-119","0.00014490746961797098","0.035483623185814744","0.0005701248965345441","0.033224526383630756","1.2689605951309204","0.9999998362490636","0.8727420336919017","0.878815304828259","0.8848885759646161","0.2381981909275055","0.854","0.8630077613916075","0.872015522783215"
"distinctive-sweep-89","0.00014436653329095357","0.03598115366118685","0.0005700731668925693","0.03335787145250824","1.2358709573745728","0.9999999356597686","0.8753805561193424","0.8787931935475457","0.8822058309757491","0.21177589893341064","0.858","0.8612981312990737","0.8645962625981476"
"cerulean-sweep-33","0.00014470813948455746","0.03510059859584779","0.000570937620907522","0.03334049198464372","1.2326695919036863","0.9999998688697566","0.8709153643190582","0.8787655855615308","0.8866158068040034","0.2091822624206543","0.85","0.8622465420814679","0.8744930841629358"
"earnest-sweep-30","0.0001445128843921148","0.03546999966510279","0.0005701486842753184","0.03323664362120942","1.2227410078048706","0.9999996638752972","0.8735538867464989","0.8786815001665189","0.883809113586539","0.20109504461288452","0.858","0.861115559918075","0.86423111983615"
"tough-sweep-18","0.00014452714793719055","0.03554685117287591","0.000570909452247604","0.03349413227825349","1.1956565380096436","0.999999555849622","0.8723361071646032","0.8786800191271114","0.8850239310896196","0.1786954253911972","0.866","0.8670709061793845","0.8681418123587691"
"dauntless-sweep-24","0.00014417166914946537","0.03502698449977515","0.0005705252298376137","0.03349237847725412","1.2155746221542358","0.9999995718207164","0.872133143900954","0.8786707700114536","0.885208396121953","0.19521693885326383","0.864","0.8675639535805936","0.8711279071611872"
"fresh-sweep-27","0.0001443563836897532","0.03534744045760643","0.0005705496098534585","0.03338928260712994","1.2383335828781128","0.999999599852098","0.8729449969555511","0.8786659179945339","0.8843868390335167","0.21376660466194153","0.856","0.8597927094346568","0.8635854188693136"
"rosy-sweep-122","0.0001448190457029441","0.03509182967488586","0.0005702081201545116","0.03317015964766979","1.205877423286438","0.9999995452120723","0.8737568500101481","0.8786443517193258","0.8835318534285034","0.18720754981040957","0.856","0.865685658883317","0.8753713177666341"
"northern-sweep-102","0.00014491318787109665","0.03522025723586284","0.0005702842314141874","0.03343706239843365","1.2159603834152222","0.9999997047659136","0.8725390704282525","0.8785861039183778","0.884633137408503","0.19553422927856445","0.858","0.8625594612747454","0.8671189225494907"
"fallen-sweep-169","0.00014465321383687346","0.035018842907486504","0.0005700270592506938","0.03384470336267641","1.2015398740768433","0.9999996143312124","0.8713212908463568","0.8785183920727779","0.8857154932991992","0.1836039423942566","0.852","0.8593743120823778","0.8667486241647555"
"solar-sweep-120","0.00014406178424318205","0.03502663219617331","0.0005700682133005183","0.03318685276670729","1.2457727193832395","0.999999838962666","0.8719301806373047","0.8785158841945868","0.8851015877518689","0.21975599229335785","0.86","0.8653675477737119","0.8707350955474238"
"comic-sweep-91","0.0001448779521896888","0.035356852818473894","0.0005708716620772362","0.03377133531948137","1.2082277536392212","0.999999858088213","0.8723361071646032","0.8784962597917287","0.8846564124188542","0.18915463984012604","0.856","0.8610635783012783","0.8661271566025567"
"dauntless-sweep-156","0.0001443407429984004","0.03590054614041155","0.0005709460737162778","0.03311441488648932","1.203374266624451","0.9999995683531844","0.872133143900954","0.8784714703296093","0.8848097967582647","0.18512943387031555","0.854","0.8606012101795617","0.8672024203591235"
"feasible-sweep-111","0.00014435495736665142","0.03552812064362902","0.0005700193857890992","0.03342838749524961","1.2155892848968506","0.9999995349423724","0.874365739801096","0.878437266851746","0.882508793902396","0.19522897899150848","0.852","0.8604513982555839","0.8689027965111679"
"fancy-sweep-29","0.0001440160761961577","0.03544509999059704","0.0005706711686056659","0.033195733396819534","1.2304694652557373","0.9999999275329609","0.8715242541100061","0.878411843676667","0.885299433243328","0.20739583671092987","0.852","0.8594309264680774","0.8668618529361548"
"pleasant-sweep-148","0.00014449063585159305","0.035071485501180534","0.0005701380898255808","0.03392933581681658","1.223154067993164","0.9999995573480688","0.8723361071646032","0.8784009094350678","0.8844657117055325","0.20143276453018188","0.86","0.8628981317095938","0.8657962634191876"
"pious-sweep-7","0.00014478954463843305","0.03503981944874808","0.0005702198325174635","0.03394612842061025","1.2193598747253418","0.9999997086143076","0.8731479602192003","0.8783690799128949","0.8835901996065896","0.19832603633403775","0.848","0.8584657629825694","0.8689315259651388"
"swept-sweep-98","0.00014486147274943946","0.03544198307239281","0.0005706658841671977","0.03381340291014937","1.2341244220733645","0.9999997278763364","0.8711183275827076","0.8783562083508482","0.8855940891189887","0.21036171913146973","0.84","0.8538096723853383","0.8676193447706768"
