"Name","adamw_lr","adamw_weight_decay","muon_lr","muon_weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"glorious-sweep-1","0.00014651259341932037","0.00908422456107772","0.0005732317275249601","0.002776491280721072","1.173376202583313","0.9999996329704268","0.8629997970367363","0.8623148894757388","0.8616299819147412","0.1598851978778839","0.846","0.8503242700378064","0.8546485400756128"
"dandy-sweep-66","0.0001454450318556696","0.02246578644819141","0.0005773696121535603","0.012804651463683992","1.1995090246200562","0.9999996967242024","0.8607672011365943","0.8623103217759445","0.8638534424152946","0.18191227316856384","0.844","0.853411884190518","0.8628237683810362"
"unique-sweep-57","0.00014790818413153864","0.0006913140343103308","0.0005702744003213173","0.04439779917178904","1.1531873941421509","0.9999997877785968","0.86198498071849","0.8622259030623158","0.8624668254061418","0.14252969622612","0.846","0.8541162278395608","0.8622324556791215"
"splendid-sweep-75","0.00014037165825645504","0.002767799507698343","0.0005795437472812176","0.005452754087557243","1.1578911542892456","0.9999997329628904","0.8638116500913334","0.8622257844903409","0.8606399188893483","0.14660035073757172","0.838","0.8515031048254337","0.8650062096508674"
"lyric-sweep-36","0.0001427805041445277","0.03310233615242285","0.0005702317111573962","0.0337517077674125","1.1300625801086426","0.9999994983799856","0.862796833773087","0.8622224591553413","0.8616480845375957","0.1222730278968811","0.844","0.8539495837324441","0.8638991674648883"
"royal-sweep-73","0.00014724647453897297","0.019394451331101865","0.0005744590132917591","0.00913749690554006","1.1715079545974731","0.9999998046929413","0.8615790541911914","0.8621395225207825","0.8626999908503736","0.1582917869091034","0.848","0.8550840188826523","0.8621680377653045"
"effortless-sweep-13","0.00014832428304469735","0.015027278124786264","0.000575153416428682","0.04357051786154478","1.1725385189056396","0.9999997544228946","0.8611731276638929","0.8621099695739343","0.8630468114839756","0.15917111933231354","0.85","0.8525169326522904","0.8550338653045809"
"golden-sweep-56","0.0001454359977545983","0.02259888819843085","0.0005741454718955982","0.02984579731843143","1.1266685724258425","0.999999589721988","0.8617820174548406","0.862082559209532","0.8623831009642233","0.11926506459712982","0.84","0.8505748370519731","0.8611496741039463"
"avid-sweep-52","0.00014134949201156076","0.02920169625727835","0.0005780503739391431","0.04956088479492733","1.159002423286438","0.999999751456529","0.8615790541911914","0.8620754076761123","0.8625717611610334","0.14755961298942566","0.842","0.8543827303428313","0.8667654606856626"
"confused-sweep-32","0.00014238762459891575","0.017856264404443406","0.0005753562256276937","0.024597039695441164","1.197587013244629","0.9999997992317896","0.8617820174548406","0.8620185688305373","0.8622551202062341","0.18030868470668793","0.856","0.8593003486788675","0.8626006973577349"
"wandering-sweep-78","0.00014727815778667626","0.01128505882014862","0.0005739800010191847","0.03469811803077546","1.167815327644348","0.9999996957388824","0.862796833773087","0.8619865209912916","0.8611762082094963","0.1551347374916077","0.848","0.8573156839808109","0.8666313679616219"
"peachy-sweep-51","0.0001418205628643296","0.045972708051318374","0.000572721583060313","0.015725110521845106","1.129661202430725","0.9999995775140208","0.8629997970367363","0.8619580523988067","0.8609163077608771","0.12191778421401978","0.852","0.8586260097425819","0.8652520194851637"
"absurd-sweep-7","0.00014836908274157748","0.0070051577927313985","0.0005792683922679208","0.03142077000518059","1.1521588563919067","0.9999997415805588","0.8615790541911914","0.86193745975917","0.8622958653271486","0.14163748919963837","0.846","0.8565280128910416","0.8670560257820833"
"amber-sweep-68","0.0001464616765244734","0.000301767859376495","0.0005744413918393304","0.009115697169486191","1.1549817323684692","0.9999997093336256","0.8621879439821393","0.8618880829367219","0.8615882218913045","0.14408455789089203","0.85","0.8577241603915731","0.865448320783146"
"sage-sweep-86","0.00014950452471252458","0.009589453284727562","0.0005734100266288209","0.020415301089137125","1.1434059143066406","0.99999973740348","0.860564237872945","0.8616619400405339","0.8627596422081227","0.13401153683662417","0.85","0.8565534007605051","0.8631068015210102"
"helpful-sweep-25","0.0001494017325291672","0.04925995048875876","0.0005714062711070979","0.006883931685398282","1.1704387664794922","0.9999997921391308","0.8607672011365943","0.8614791897048665","0.8621911782731386","0.15737873315811157","0.848","0.8555357598364883","0.8630715196729768"
"generous-sweep-16","0.00014665220118475567","0.016634786780641238","0.0005705206247455272","0.021631683008645385","1.1827235221862793","0.9999997204984592","0.860564237872945","0.8614770245953712","0.8623898113177975","0.16781988739967346","0.844","0.85509557072561","0.8661911414512201"
"vivid-sweep-15","0.00014804524685602498","0.028738251330074207","0.0005742113488287563","0.03483136352441612","1.1715832948684692","0.999999757695198","0.8609701644002435","0.8610221414690105","0.8610741185377774","0.15835604071617126","0.846","0.8527949344491906","0.8595898688983813"
"generous-sweep-46","0.00014670580733551684","0.04657503554546902","0.0005749581238124431","0.01688832376436068","1.1689164638519287","0.9999996601160476","0.8603612746092957","0.8607440939896971","0.8611269133700986","0.15607720613479614","0.842","0.8529955600154239","0.8639911200308478"
"drawn-sweep-40","0.00014714917217408807","0.0483498075952927","0.000578688222428724","0.015585228591436818","1.1433298587799072","0.9999997240997716","0.8597523848183479","0.8606696779404218","0.8615869710624957","0.13394486904144287","0.848","0.8562209198871351","0.8644418397742702"
"glamorous-sweep-70","0.00014089222924749546","0.022336173532020033","0.0005796110213262409","0.027729986145880695","1.1261296272277832","0.9999995161844544","0.8603612746092957","0.8602884769777048","0.8602156793461139","0.11878664791584016","0.844","0.8542595934454715","0.8645191868909432"
"floral-sweep-47","0.00014625352070912618","0.03417555554835569","0.0005767270729726004","0.0329374823006364","1.1775825023651123","0.9999997718117531","0.8599553480819971","0.8598779725087573","0.8598005969355174","0.1634635627269745","0.846","0.8543842853185424","0.8627685706370848"
"splendid-sweep-74","0.00014341430714509247","0.03590091076076552","0.0005788160398793832","0.03377384770551186","1.179760456085205","0.9999997787608164","0.8583316419728029","0.859844270363679","0.8613568987545553","0.16531141102313995","0.842","0.8560034493666472","0.8700068987332944"
"jumping-sweep-8","0.0001438042433910325","0.031650029191973676","0.0005771912101543223","0.015257880784746825","1.2374060153961182","0.9999998359423856","0.8583316419728029","0.8596516897491314","0.86097173752546","0.21301725506782532","0.84","0.8513022728972136","0.8626045457944272"
"splendid-sweep-81","0.00014137934551340878","0.0423196884991523","0.0005707437931608026","0.02210441429879508","1.1614457368850708","0.9999997471335892","0.8607672011365943","0.8596080856395121","0.8584489701424297","0.14966560900211334","0.834","0.8507753468986252","0.8675506937972504"
