"Name","adamw_lr","adamw_weight_decay","alpha","muon_lr","muon_momentum","muon_weight_decay","warmup_ratio","test/accuracy","test/combined_score","test/macro_f1","test/pearson","test/weighted_f1","train/batch_perplexity","train/loss","train/raw_grad_norm","val/accuracy","val/combined_score","val/macro_f1","val/pearson","val/weighted_f1"
"wandering-sweep-88","0.001455765164339798","0.051742687986164944","0.10444853826116884","0.0006614762196536894","0.9185516660316422","0.1086428482958186","0.25650706235839077","0.8820783438197686","0.889087578384058","0.8727853702535843","0.8960968129483475","0.8821351452591273","1.1335002183914185","0.1253103464841843","6.7235392465719155","0.884","0.8861116341467372","0.8796177240850075","0.8882232682934744","0.8843816286488434"
"lucky-sweep-193","0.0015866608333731597","0.07621807482714626","0.2304663987681995","0.0005924342517780845","0.936886056358454","0.030802012089857916","0.19717408250016769","0.880860564237873","0.8890805120336027","0.8717861645184977","0.8973004598293325","0.8810305946821476","1.8940157890319824","0.6386993527412415","11.828676013891066","0.872","0.8781777893385849","0.8680637885370962","0.88435557867717","0.8725892940301305"
"confused-sweep-191","0.001506655362506668","0.06049522914302267","0.1318660720342859","0.0006221312791274293","0.933633838111494","0.06578216852601587","0.18638034279548643","0.8806576009742236","0.8890775939802927","0.8698914161864727","0.8974975869863618","0.8807300023935823","1.213409185409546","0.19343386590480804","14.546688713211172","0.88","0.8849015537884979","0.8771622181760431","0.8898031075769957","0.8803151195962255"
"ethereal-sweep-65","0.0014331528589391605","0.015390375858823444","0.09792978789202704","0.0007211130776254443","0.9140748948956592","0.0999452289029722","0.16224793714341662","0.8847168662472092","0.8889929293942795","0.8748626144664681","0.8932689925413497","0.8846618998505968","1.1918765306472778","0.17552900314331055","13.574995268517974","0.874","0.880561038801577","0.8726461594678648","0.887122077603154","0.8744162917186173"
"grateful-sweep-39","0.0015414634584370811","0.0752515103183476","0.16086680720221924","0.0006346788070118479","0.936284765391742","0.04041730757322315","0.22725884095030863","0.8837020499289628","0.8889659030334407","0.8755151095980205","0.8942297561379187","0.8837651607092077","1.487645387649536","0.3971945941448212","19.014061748432653","0.88","0.8801261627424217","0.873464863301872","0.8802523254848436","0.8804229340421096"
"sweet-sweep-34","0.0014492558126177305","0.08178585980634505","0.2822986229945221","0.0006234275074261206","0.9389926814341452","0.040567690551525815","0.14684995366372866","0.883093160138015","0.888932286006403","0.8742970692419195","0.8947714118747909","0.8832732587388704","1.1847941875457764","0.16956910490989685","7.980926040196189","0.874","0.8797936758276612","0.8662163431412752","0.8855873516553223","0.8745889250782592"
"rosy-sweep-50","0.0016227497259213514","0.08084382721608523","0.2572726276002537","0.0005840763426234038","0.9363399182087292","0.03465942252126279","0.2032056282874565","0.8818753805561194","0.8889259665629932","0.8716637030695754","0.895976552569867","0.8820209847855085","1.5259506702423096","0.422617644071579","14.593159944226109","0.874","0.8773859574396361","0.8715082668867394","0.8807719148792722","0.8745114506596114"
"balmy-sweep-135","0.0015022432508697086","0.07463331664578757","0.11652539511427992","0.0005761212199124878","0.9372308904759444","0.031064048392785783","0.1997230722286804","0.8824842703470672","0.8889155664071633","0.8741802108354996","0.8953468624672594","0.8827212426640291","1.4539737701416016","0.3743002712726593","18.18580646859184","0.878","0.8809908559731723","0.8745616730276367","0.8839817119463445","0.8784712211458138"
"pretty-sweep-95","0.0014590705947645393","0.09222766373484756","0.30421958475207933","0.0006400245278072273","0.9370656801980196","0.08520210458906663","0.30830738607389585","0.8832961234016643","0.8888867624384909","0.8752982702850852","0.8944774014753173","0.8832413767537264","1.134424090385437","0.12612509727478027","7.080387794060416","0.874","0.8819708129710594","0.8707184790518124","0.8899416259421188","0.8743869796869796"
"worldly-sweep-146","0.0014632070389538497","0.0503056412477608","0.14210312186662488","0.0006543606370772132","0.9248617714020664","0.07799592558711807","0.1392305050199228","0.8824842703470672","0.8888736114804484","0.8725848073926427","0.8952629526138296","0.8825159093613877","1.2891242504119873","0.2539631724357605","18.223552940175445","0.88","0.8830736121041608","0.8774739207778502","0.8861472242083216","0.8804771134715"
"firm-sweep-46","0.0014069550041952413","0.046032286402493745","0.16102502954983197","0.0007318349106998173","0.9201827046586166","0.09701134293923448","0.3408256199557458","0.8814694540288208","0.8888426752597078","0.8712171391881652","0.8962158964905949","0.8816784953866857","1.2341569662094116","0.2103881239891052","14.388608697691287","0.884","0.8841890280256844","0.8789869025934599","0.8843780560513689","0.8845944106167056"
"exalted-sweep-33","0.0014698496792107177","0.06486345702800678","0.1946334361407683","0.0005810294780784351","0.932598636394415","0.03387201729911892","0.1761595025029935","0.8804546377105744","0.8888086665321393","0.8704024180956978","0.8971626953537042","0.8807280104424952","1.1294139623641968","0.12169889360666276","8.941217835556834","0.878","0.8826415730780489","0.8747684384706392","0.8872831461560978","0.8786676306555938"
"decent-sweep-129","0.0016056290652452466","0.05717170801739454","0.123051557699982","0.0006046980907186382","0.9327469872044386","0.04089587796823391","0.17997936676260476","0.879439821392328","0.8887997014730837","0.8689749463757298","0.8981595815538396","0.8795430648115561","1.3219380378723145","0.27909886837005615","17.31875110452809","0.876","0.8822958393172862","0.8720889944280558","0.8885916786345722","0.876440178866442"
"elated-sweep-73","0.0017394387360574117","0.09330840010757208","0.1848587110271648","0.0006114513656424285","0.9300158838699168","0.06819845439846295","0.17773434168510077","0.880860564237873","0.8887807322812377","0.8714227094757013","0.8967009003246024","0.8809586960127584","1.3057578802108765","0.26678359508514404","19.226713117102133","0.872","0.8786682082541792","0.868144514192655","0.8853364165083586","0.87232067249574"
"skilled-sweep-23","0.0014525839097168942","0.05945288264462177","0.13988594833263196","0.000624213917691543","0.9353537684374024","0.07347465253833346","0.21211267394702232","0.883093160138015","0.8887759735163304","0.8741325388346706","0.8944587868946459","0.8832694420688295","1.424822211265564","0.3540470600128174","16.110524150094474","0.868","0.8766225249644133","0.8640365818199186","0.8852450499288267","0.8686869502351794"
"dazzling-sweep-183","0.0014701318999065644","0.08114995095097044","0.12781137672522727","0.0007107635752166098","0.9276162391150292","0.09332561685215644","0.1931986220856697","0.8814694540288208","0.8887641023555518","0.8716897942421596","0.8960587506822828","0.8815724421398334","1.1365272998809814","0.1279773712158203","7.846995115236877","0.876","0.8822858474823139","0.8708704706935997","0.8885716949646276","0.8765638068470913"
"summer-sweep-13","0.0014193100800602666","0.038034534470875105","0.254518436858991","0.0006324262872140181","0.9381771293879072","0.04075569962897182","0.1629454885344306","0.8824842703470672","0.8887475722727194","0.8727348215678377","0.8950108741983717","0.8826049959889303","1.238038182258606","0.21352800726890564","18.520161956133972","0.886","0.8839965010488333","0.8827202146910499","0.8819930020976666","0.886313806515309"
"resilient-sweep-138","0.0015769358730160978","0.039967800297677526","0.14715868173887758","0.0005728494633797581","0.92940754465157","0.04061744153502168","0.17560212706252668","0.8818753805561194","0.8886961790330785","0.8713292364047457","0.8955169775100376","0.8820787535106202","1.2501875162124634","0.22329354286193848","18.8847517121166","0.88","0.8815212189898971","0.8706406635468421","0.8830424379797941","0.8804966911992084"
"hardy-sweep-60","0.0014612105809278268","0.03802311069349447","0.1359473731852043","0.0006658450436433489","0.922058549170843","0.08118503474659547","0.205002765168406","0.8810635275015222","0.8886879872821021","0.871991775747027","0.896312447062682","0.8810690414819925","1.1596453189849854","0.1481141746044159","11.541946696249289","0.868","0.8750504507991664","0.8635524068891661","0.8821009015983329","0.8684347334748157"
"crimson-sweep-214","0.001452338991806047","0.07424619007580478","0.29976115475356535","0.0005865901470941961","0.9378439305310348","0.050633946862833165","0.1699017701026419","0.8818753805561194","0.8886614320438855","0.871048616164765","0.8954474835316517","0.8819985110792153","1.1294931173324585","0.1217690035700798","6.708789867514141","0.872","0.8772334720478699","0.8670339939560906","0.8824669440957399","0.8725248734784034"
