"Name","adamw_lr","muon_lr","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"breezy-sweep-118","0.00014932848281276964","0.0005690248631645429","0.000027859923905366535","1.326539397239685","0.9999997937085944","0.865638319464177","0.8676388116530336","0.86963930384189","0.2825736403465271","0.854","0.856075690174243","0.8581513803484861"
"legendary-sweep-104","0.00014285540395071356","0.0005677374212913632","0.000026176235940998785","1.2811802625656128","0.9999998943266188","0.8644205398822813","0.8676382245445688","0.8708559092068563","0.24778172373771667","0.86","0.8651022594692539","0.8702045189385078"
"sage-sweep-49","0.00014598846049428363","0.0005680797475870704","0.000020571644583080217","1.221263408660889","0.9999999275703216","0.8642175766186321","0.8674672752956577","0.8707169739726833","0.19988584518432617","0.864","0.8648123196540973","0.8656246393081947"
"zesty-sweep-81","0.00014932467126140258","0.0005670970718988205","0.00002876988280954017","1.2590759992599487","0.9999998718377896","0.8644205398822813","0.8673706240812835","0.8703207082802857","0.23037821054458615","0.856","0.8602866593133366","0.8645733186266732"
"bumbling-sweep-20","0.0001410474569968677","0.0005742409272280408","0.000021331815605514556","1.231935739517212","0.999999809850624","0.8634057235640349","0.8673540082249089","0.871302292885783","0.20858676731586456","0.852","0.8531298067890521","0.8542596135781043"
"legendary-sweep-93","0.00014072485737021072","0.0005703057844621673","0.000021979380868579534","1.3102794885635376","0.9999999485011108","0.8625938705094378","0.8673353656522096","0.8720768607949814","0.27024051547050476","0.856","0.8583796347981699","0.8607592695963399"
"laced-sweep-75","0.00014549714126339824","0.0005733519769628629","0.00002969629090442526","1.3681907653808594","0.9999997815683112","0.8609701644002435","0.8672849567770249","0.8735997491538062","0.3134891986846924","0.852","0.8576115131865953","0.8632230263731907"
"firm-sweep-111","0.00014100672159412383","0.0005746982757406082","0.00002386036587417935","1.242809772491455","0.9999998994691572","0.8638116500913334","0.8671865693230447","0.8705614885547561","0.2173747718334198","0.838","0.849640734101026","0.8612814682020521"
"crimson-sweep-32","0.0001467413247828398","0.0005670829921539214","0.00002222501423406222","1.1157320737838743","0.999999822415181","0.8638116500913334","0.867181704215425","0.8705517583395165","0.10951074957847597","0.862","0.8639039151556187","0.8658078303112373"
"breezy-sweep-69","0.00014337637973574628","0.0005698530792573326","0.00002729021046561349","1.1657415628433228","0.999999923108214","0.8632027603003857","0.8671815678965211","0.8711603754926565","0.15335741639137268","0.856","0.8549576556157735","0.8539153112315471"
